Server Name	ServerName	IPAddressOfSQLServer	name	last_backup_time	recovery_model_desc	state_desc	backup_type	physical_device_name
DLP-PRODDLPDB-10.71.36.28	PRODDLPDB	10.71.36.28	wslogdb70_77	Mar 15 2026  7:13AM	SIMPLE	ONLINE	Full database	X:\Full\wslogdb70_77\wslogdb70_77_backup_2026_03_15_010006_8467562.bak
DLP-PRODDLPDB-10.71.36.28	PRODDLPDB	10.71.36.28	wslogdb70_76	Mar 15 2026  6:47AM	SIMPLE	ONLINE	Full database	X:\Full\wslogdb70_76\wslogdb70_76_backup_2026_03_15_010006_8467562.bak
DLP-PRODDLPDB-10.71.36.28	PRODDLPDB	10.71.36.28	wslogdb70_75	Mar 15 2026  6:19AM	SIMPLE	ONLINE	Full database	X:\Full\wslogdb70_75\wslogdb70_75_backup_2026_03_15_010006_8467562.bak
DLP-PRODDLPDB-10.71.36.28	PRODDLPDB	10.71.36.28	wslogdb70_74	Mar 15 2026  5:51AM	SIMPLE	ONLINE	Full database	X:\Full\wslogdb70_74\wslogdb70_74_backup_2026_03_15_010006_8467562.bak
DLP-PRODDLPDB-10.71.36.28	PRODDLPDB	10.71.36.28	wslogdb70_73	Mar 15 2026  5:24AM	SIMPLE	ONLINE	Full database	X:\Full\wslogdb70_73\wslogdb70_73_backup_2026_03_15_010006_8467562.bak
DLP-PRODDLPDB-10.71.36.28	PRODDLPDB	10.71.36.28	wslogdb70_72	Mar 15 2026  4:54AM	SIMPLE	ONLINE	Full database	X:\Full\wslogdb70_72\wslogdb70_72_backup_2026_03_15_010006_8467562.bak
DLP-PRODDLPDB-10.71.36.28	PRODDLPDB	10.71.36.28	wslogdb70_71	Mar 15 2026  4:22AM	SIMPLE	ONLINE	Full database	X:\Full\wslogdb70_71\wslogdb70_71_backup_2026_03_15_010006_8467562.bak
DLP-PRODDLPDB-10.71.36.28	PRODDLPDB	10.71.36.28	wslogdb70	Mar 15 2026  4:09AM	SIMPLE	ONLINE	Full database	X:\Full\wslogdb70\wslogdb70_backup_2026_03_15_010006_8467562.bak
DLP-PRODDLPDB-10.71.36.28	PRODDLPDB	10.71.36.28	wbsn-data-security-temp-archive	Mar 15 2026  4:08AM	SIMPLE	ONLINE	Full database	X:\Full\wbsn-data-security-temp-archive\wbsn-data-security-temp-archive_backup_2026_03_15_010006_8467562.bak
DLP-PRODDLPDB-10.71.36.28	PRODDLPDB	10.71.36.28	wbsn-data-security	Mar 15 2026  1:26AM	SIMPLE	ONLINE	Full database	X:\Full\wbsn-data-security\wbsn-data-security_backup_2026_03_15_010006_8467562.bak
DLP-PRODDLPDB-10.71.36.28	PRODDLPDB	10.71.36.28	DB_BACKUP	Mar 15 2026  1:16AM	SIMPLE	ONLINE	Full database	X:\Full\DB_BACKUP\DB_BACKUP_backup_2026_03_15_010006_8467562.bak
DLP-PRODDLPDB-10.71.36.28	PRODDLPDB	10.71.36.28	master	Mar 15 2026  1:16AM	SIMPLE	ONLINE	Full database	X:\Full\master\master_backup_2026_03_15_010006_8467562.bak
DLP-PRODDLPDB-10.71.36.28	PRODDLPDB	10.71.36.28	model	Mar 15 2026  1:16AM	FULL	ONLINE	Full database	X:\Full\model\model_backup_2026_03_15_010006_8467562.bak
DLP-PRODDLPDB-10.71.36.28	PRODDLPDB	10.71.36.28	msdb	Mar 15 2026  1:16AM	SIMPLE	ONLINE	Full database	X:\Full\msdb\msdb_backup_2026_03_15_010006_8467562.bak
DLP-PRODDLPDB-10.71.36.28	PRODDLPDB	10.71.36.28	AUDIT	Mar 15 2026  1:00AM	SIMPLE	ONLINE	Full database	X:\Full\AUDIT\AUDIT_backup_2026_03_15_010006_8311356.bak
UPILIVELOGDB-10.71.36.42	UPILIVELOGDB	10.71.36.42	Audit	Mar 20 2026  1:26AM	SIMPLE	ONLINE	Differential database	U:\Audit\Audit_backup_2026_03_20_010003_1942464.bak
UPILIVELOGDB-10.71.36.42	UPILIVELOGDB	10.71.36.42	model	Mar 20 2026  1:00AM	FULL	ONLINE	Differential database	U:\model\model_backup_2026_03_20_010003_1941902.bak
UPILIVELOGDB-10.71.36.42	UPILIVELOGDB	10.71.36.42	msdb	Mar 20 2026  1:00AM	SIMPLE	ONLINE	Differential database	U:\msdb\msdb_backup_2026_03_20_010003_1942464.bak
UPILIVELOGDB-10.71.36.42	UPILIVELOGDB	10.71.36.42	PBLOGS_UPI	Mar 20 2026  1:00AM	FULL	ONLINE	Differential database	U:\PBLOGS_UPI\PBLOGS_UPI_backup_2026_03_20_010003_1942464.bak
UPILIVELOGDB-10.71.36.42	UPILIVELOGDB	10.71.36.42	Audit	Mar 16 2026  2:25PM	SIMPLE	ONLINE	Full database	X:\Audit\Audit_backup_2026_03_16_142213_3341618.bak
UPILIVELOGDB-10.71.36.42	UPILIVELOGDB	10.71.36.42	master	Mar 16 2026  2:22PM	SIMPLE	ONLINE	Full database	X:\master\master_backup_2026_03_16_142213_3340779.bak
UPILIVELOGDB-10.71.36.42	UPILIVELOGDB	10.71.36.42	model	Mar 16 2026  2:22PM	FULL	ONLINE	Full database	X:\model\model_backup_2026_03_16_142213_3341618.bak
UPILIVELOGDB-10.71.36.42	UPILIVELOGDB	10.71.36.42	msdb	Mar 16 2026  2:22PM	SIMPLE	ONLINE	Full database	X:\msdb\msdb_backup_2026_03_16_142213_3341618.bak
UPILIVELOGDB-10.71.36.42	UPILIVELOGDB	10.71.36.42	PBLOGS_UPI	Mar 16 2026  2:22PM	FULL	ONLINE	Full database	X:\PBLOGS_UPI\PBLOGS_UPI_backup_2026_03_16_142213_3341618.bak
UPIPAYLOGDB-10.71.36.95	UPIPAYLOGDB	10.71.36.95	Audit	Mar 20 2026 12:01AM	SIMPLE	ONLINE	Differential database	U:\Audit\Audit_backup_2026_03_20_000003_4434033.bak
UPIPAYLOGDB-10.71.36.95	UPIPAYLOGDB	10.71.36.95	DB_Backup	Mar 20 2026 12:01AM	SIMPLE	ONLINE	Differential database	U:\DB_Backup\DB_Backup_backup_2026_03_20_000003_4434033.bak
UPIPAYLOGDB-10.71.36.95	UPIPAYLOGDB	10.71.36.95	model	Mar 20 2026 12:00AM	FULL	ONLINE	Differential database	U:\model\model_backup_2026_03_20_000003_4434033.bak
UPIPAYLOGDB-10.71.36.95	UPIPAYLOGDB	10.71.36.95	msdb	Mar 20 2026 12:00AM	SIMPLE	ONLINE	Differential database	U:\msdb\msdb_backup_2026_03_20_000003_4434033.bak
UPIPAYLOGDB-10.71.36.95	UPIPAYLOGDB	10.71.36.95	PBLOGS_UPIPAY	Mar 20 2026 12:00AM	FULL	ONLINE	Differential database	U:\PBLOGS_UPIPAY\PBLOGS_UPIPAY_backup_2026_03_20_000003_4434033.bak
UPIPAYLOGDB-10.71.36.95	UPIPAYLOGDB	10.71.36.95	Audit	Mar 15 2026 12:04AM	SIMPLE	ONLINE	Full database	X:\Audit\Audit_backup_2026_03_15_000002_4658810.bak
UPIPAYLOGDB-10.71.36.95	UPIPAYLOGDB	10.71.36.95	DB_Backup	Mar 15 2026 12:04AM	SIMPLE	ONLINE	Full database	X:\DB_Backup\DB_Backup_backup_2026_03_15_000002_4658810.bak
UPIPAYLOGDB-10.71.36.95	UPIPAYLOGDB	10.71.36.95	PBLOGS_UPIPAY	Mar 15 2026 12:01AM	FULL	ONLINE	Full database	X:\PBLOGS_UPIPAY\PBLOGS_UPIPAY_backup_2026_03_15_000002_4658810.bak
UPIPAYLOGDB-10.71.36.95	UPIPAYLOGDB	10.71.36.95	master	Mar 15 2026 12:00AM	SIMPLE	ONLINE	Full database	X:\master\master_backup_2026_03_15_000002_4658810.bak
UPIPAYLOGDB-10.71.36.95	UPIPAYLOGDB	10.71.36.95	model	Mar 15 2026 12:00AM	FULL	ONLINE	Full database	X:\model\model_backup_2026_03_15_000002_4658810.bak
UPIPAYLOGDB-10.71.36.95	UPIPAYLOGDB	10.71.36.95	msdb	Mar 15 2026 12:00AM	SIMPLE	ONLINE	Full database	X:\msdb\msdb_backup_2026_03_15_000002_4658810.bak
PRODRPAREPDB - 10.71.36.44	PRODRPAREPDB	10.71.36.44	AFU	May 13 2024  3:21PM	FULL	ONLINE	Full database	G:\Ls_Copy\AFU_13052024.bak
PRODRPAREPDB - 10.71.36.44	PRODRPAREPDB	10.71.36.44	Recon_Automation	Mar 14 2024  5:00PM	FULL	ONLINE	Full database	\\10.71.88.120\DB_Backup_HPNAS\10.71.36.117\Recon_Automation\Recon_Automation_backup_2024_03_14_170028_0339840.bak
PRODRPAREPDB - 10.71.36.44	PRODRPAREPDB	10.71.36.44	AccountRestriction	Jul 25 2024 12:33PM	FULL	ONLINE	Full database	X:\Full\AccountRestriction\AccountRestriction_backup_2024_07_25_122055_6701216.bak
PRODRPAREPDB - 10.71.36.44	PRODRPAREPDB	10.71.36.44	SuspectRepositoryData	Jul 17 2025  6:47PM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\10.71.36.117\Full\SuspectRepositoryData\SuspectRepositoryData_17072025_2.bak
PRODRPAREPDB - 10.71.36.44	PRODRPAREPDB	10.71.36.44	STG_InvoiceGenrationProcess	Jan  3 2025  5:52PM	FULL	ONLINE	Full database	\\10.101.14.22\fpb_backup\10.71.36.117\Full\STG_InvoiceGenrationProcess_03012025.bak
PRODRPAREPDB - 10.71.36.44	PRODRPAREPDB	10.71.36.44	InvoiceGenerationProcess	Jan  3 2025  5:51PM	FULL	ONLINE	Full database	\\10.101.14.22\fpb_backup\10.71.36.117\Full\InvoiceGenerationProcess_03012025.bak
PRODRPAREPDB - 10.71.36.44	PRODRPAREPDB	10.71.36.44	AFU_CyberPortal	Dec 12 2024  2:23AM	FULL	ONLINE	Full database	\\10.101.14.22\fpb_backup\10.71.36.117\Full\AFU_CyberPortal\AFU_CyberPortal_backup_2024_12_12_015921_6359124.bak
PRD	DBMOCKRESTORE01\PRD	10.71.36.130	PRD	Feb 22 2026  1:01AM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\FULL\10.101.12.117\PRD\PRD_backup_2026_02_22_010004_7630899.bak
IVR_DR_DB - 10.182.8.66 DR of 10.101.13.86	FPBDRIVRDB02	10.182.8.66	SMARTDB_DR	Nov 12 2025  5:19PM	FULL	ONLINE	Full database	X:\Full\SMARTDB_DR\SMARTDB_DR_backup_2025_11_12_171553_7982110.bak
IVR_DR_DB - 10.182.8.66 DR of 10.101.13.86	FPBDRIVRDB02	10.182.8.66	SSISDB	Nov 12 2025  5:19PM	FULL	ONLINE	Full database	X:\Full\SSISDB\SSISDB_backup_2025_11_12_171553_7982110.bak
IVR_DR_DB - 10.182.8.66 DR of 10.101.13.86	FPBDRIVRDB02	10.182.8.66	UCSDB	Nov 12 2025  5:19PM	FULL	ONLINE	Full database	X:\Full\UCSDB\UCSDB_backup_2025_11_12_171553_7982110.bak
IVR_DR_DB - 10.182.8.66 DR of 10.101.13.86	FPBDRIVRDB02	10.182.8.66	GAXDB_DR	Nov 12 2025  5:16PM	FULL	ONLINE	Full database	X:\Full\GAXDB_DR\GAXDB_DR_backup_2025_11_12_171553_7982110.bak
IVR_DR_DB - 10.182.8.66 DR of 10.101.13.86	FPBDRIVRDB02	10.182.8.66	ICONCFGOCSDB01_DR	Nov 12 2025  5:16PM	FULL	ONLINE	Full database	X:\Full\ICONCFGOCSDB01_DR\ICONCFGOCSDB01_DR_backup_2025_11_12_171553_7982110.bak
IVR_DR_DB - 10.182.8.66 DR of 10.101.13.86	FPBDRIVRDB02	10.182.8.66	ICONCFGOCSDB02	Nov 12 2025  5:16PM	FULL	ONLINE	Full database	X:\Full\ICONCFGOCSDB02\ICONCFGOCSDB02_backup_2025_11_12_171553_7982110.bak
IVR_DR_DB - 10.182.8.66 DR of 10.101.13.86	FPBDRIVRDB02	10.182.8.66	ICONVOCDB01_DR	Nov 12 2025  5:16PM	FULL	ONLINE	Full database	X:\Full\ICONVOCDB01_DR\ICONVOCDB01_DR_backup_2025_11_12_171553_7982110.bak
IVR_DR_DB - 10.182.8.66 DR of 10.101.13.86	FPBDRIVRDB02	10.182.8.66	ICONVOCDB02	Nov 12 2025  5:16PM	FULL	ONLINE	Full database	X:\Full\ICONVOCDB02\ICONVOCDB02_backup_2025_11_12_171553_7982110.bak
IVR_DR_DB - 10.182.8.66 DR of 10.101.13.86	FPBDRIVRDB02	10.182.8.66	IXNDB	Nov 12 2025  5:16PM	FULL	ONLINE	Full database	X:\Full\IXNDB\IXNDB_backup_2025_11_12_171553_7982110.bak
IVR_DR_DB - 10.182.8.66 DR of 10.101.13.86	FPBDRIVRDB02	10.182.8.66	IXNDB_NEW	Nov 12 2025  5:16PM	FULL	ONLINE	Full database	X:\Full\IXNDB_NEW\IXNDB_NEW_backup_2025_11_12_171553_7982110.bak
IVR_DR_DB - 10.182.8.66 DR of 10.101.13.86	FPBDRIVRDB02	10.182.8.66	LOGDB_DR	Nov 12 2025  5:16PM	FULL	ONLINE	Full database	X:\Full\LOGDB_DR\LOGDB_DR_backup_2025_11_12_171553_7982110.bak
IVR_DR_DB - 10.182.8.66 DR of 10.101.13.86	FPBDRIVRDB02	10.182.8.66	master	Nov 12 2025  5:16PM	SIMPLE	ONLINE	Full database	X:\Full\master\master_backup_2025_11_12_171553_7982110.bak
IVR_DR_DB - 10.182.8.66 DR of 10.101.13.86	FPBDRIVRDB02	10.182.8.66	model	Nov 12 2025  5:16PM	FULL	ONLINE	Full database	X:\Full\model\model_backup_2025_11_12_171553_7982110.bak
IVR_DR_DB - 10.182.8.66 DR of 10.101.13.86	FPBDRIVRDB02	10.182.8.66	msdb	Nov 12 2025  5:16PM	SIMPLE	ONLINE	Full database	X:\Full\msdb\msdb_backup_2025_11_12_171553_7982110.bak
IVR_DR_DB - 10.182.8.66 DR of 10.101.13.86	FPBDRIVRDB02	10.182.8.66	OCSDB_DR	Nov 12 2025  5:16PM	FULL	ONLINE	Full database	X:\Full\OCSDB_DR\OCSDB_DR_backup_2025_11_12_171553_7982110.bak
IVR_DR_DB - 10.182.8.66 DR of 10.101.13.86	FPBDRIVRDB02	10.182.8.66	PULSEDB_DR	Nov 12 2025  5:16PM	FULL	ONLINE	Full database	X:\Full\PULSEDB_DR\PULSEDB_DR_backup_2025_11_12_171553_7982110.bak
IVR_DR_DB - 10.182.8.66 DR of 10.101.13.86	FPBDRIVRDB02	10.182.8.66	SMARTBI	Nov 12 2025  5:16PM	FULL	ONLINE	Full database	X:\Full\SMARTBI\SMARTBI_backup_2025_11_12_171553_7982110.bak
IVR_DR_DB - 10.182.8.66 DR of 10.101.13.86	FPBDRIVRDB02	10.182.8.66	Audit	Nov 12 2025  5:15PM	FULL	ONLINE	Full database	X:\Full\Audit\Audit_backup_2025_11_12_171553_7825884.bak
IVR_DR_DB - 10.182.8.66 DR of 10.101.13.86	FPBDRIVRDB02	10.182.8.66	GIMDB_DR	Mar 16 2026  4:34PM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\FULL\10.182.8.66\GIMDB_DR\GIMDB_DR_16032026.bak
IVR_DR_DB - 10.182.8.66 DR of 10.101.13.86	FPBDRIVRDB02	10.182.8.66	configdb	Jul 17 2025 11:02AM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\10.101.13.86\configdb\configdb_17072025.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	Bharat_Bill_Pay	Mar  4 2026  4:29PM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\FULL\10.181.38.32\Bharat_Bill_Pay\Bharat_Bill_Pay_backup_2026_03_04_162935_0767279.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	Mblog	Mar  4 2026  3:50PM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\FULL\10.71.36.36\Mblog\Mblog_backup_2026_03_04_154803_3801504.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	DNNCMS	Mar  4 2026  3:48PM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\FULL\10.71.36.36\DNNCMS\DNNCMS_backup_2026_03_04_154803_3801504.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	Gyankosh2	Mar  4 2026  3:48PM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\FULL\10.71.36.36\Gyankosh2\Gyankosh2_backup_2026_03_04_154803_3801504.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	ESB_SMSService	Mar  1 2026  6:27AM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\FULL\10.71.36.11\ESB_SMSService\ESB_SMSService_backup_2026_03_01_010002_6574793.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	FRMDBPROD	Feb 27 2026 12:00AM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\FULL\10.71.36.18\Full\FRMDBPROD\FRMDBPROD_backup_2026_02_27_000003_1619714.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	IDFC_IMPS	Feb 27 2026 11:41AM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\FULL\10.101.13.61\Full\IDFC_IMPS\IDFC_IMPS_backup_2026_02_27_113529_6681778.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	Unified_App_IDFC	Feb 27 2026 11:36AM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\FULL\10.101.13.61\Full\Unified_App_IDFC\Unified_App_IDFC_backup_2026_02_27_113529_6681778.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	JIRAADMPROD	Feb 27 2026  6:57AM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\FULL\10.71.36.18\Full\JIRAADMPROD\JIRAADMPROD_backup_2026_02_27_000003_1619714.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	AAE-Database	Feb 22 2026 12:00AM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\FULL\10.181.8.21\AAE-Database\AAE-Database_backup_2026_02_22_000005_8417829.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	ESB_NPCI_XML	Feb 22 2026 12:00AM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\FULL\10.71.36.88\ESB_NPCI_XML\ESB_NPCI_XML_backup_2026_02_22_000001_1232953.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	FINOCASHINDB	Feb 22 2026 12:00AM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\FULL\10.181.8.20\FINOCASHINDB\FINOCASHINDB_backup_2026_02_22_000003_3667174.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	RecconDB	Feb 22 2026 12:00AM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\FULL\10.181.8.20\RecconDB\RecconDB_backup_2026_02_22_000003_3667174.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	ESB_Transactions	Feb 22 2026  8:22AM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\FULL\10.71.36.11\ESB_Transactions\ESB_Transactions_backup_2026_02_22_010002_5628217.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	ESB_PTA_DB	Feb 22 2026  6:17AM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\FULL\10.71.36.11\ESB_PTA_DB\ESB_PTA_DB_backup_2026_02_22_010002_5628217.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	PBCONFIGURATION_FINACLELITE	Feb 22 2026  6:09AM	FULL	ONLINE	Full database	\\10.101.14.22\fpb_backup\10.71.36.41\Audit_Checkdb\10.71.36.41\PBCONFIGURATION_FINACLELITE\PBCONFIGURATION_FINACLELITE_backup_2026_02_22_010003_3760340.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	PBCONFIGURATION_MERCHANTFIN	Feb 22 2026  6:09AM	FULL	ONLINE	Full database	\\10.101.14.22\fpb_backup\10.71.36.41\Audit_Checkdb\10.71.36.41\PBCONFIGURATION_MERCHANTFIN\PBCONFIGURATION_MERCHANTFIN_backup_2026_02_22_010003_3760340.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	PBConfiguration_Lite	Feb 22 2026  5:49AM	FULL	ONLINE	Full database	\\10.101.14.22\fpb_backup\10.71.36.41\Audit_Checkdb\10.71.36.41\PBConfiguration_Lite\PBConfiguration_Lite_backup_2026_02_22_010003_3760340.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	PBDISTLOGIN	Feb 22 2026  5:48AM	FULL	ONLINE	Full database	\\10.101.14.22\fpb_backup\10.71.36.41\Audit_Checkdb\10.71.36.41\PBDISTLOGIN\PBDISTLOGIN_backup_2026_02_22_010003_3760340.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	HSM_Configuration_DB_FPB	Feb 22 2026  4:07PM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\FULL\10.71.36.16\FULL\HSM_Configuration_DB_FPB\HSM_Configuration_DB_FPB_backup_2026_02_22_010004_5154461.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	PBFPRESPOSITORY	Feb 22 2026  1:33AM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\FULL\10.71.36.16\FULL\PBFPRESPOSITORY\PBFPRESPOSITORY_backup_2026_02_22_010004_5154461.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	DVUProcess	Feb 22 2026  1:26AM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\FULL\10.181.8.20\DVUProcess\DVUProcess_backup_2026_02_22_000003_3667174.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	ESB_NPCI	Feb 22 2026  1:26AM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\FULL\10.71.36.11\ESB_NPCI\ESB_NPCI_backup_2026_02_22_010002_5628217.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	wbsn-data-security	Feb 22 2026  1:24AM	SIMPLE	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\FULL\10.71.36.28\Full\wbsn-data-security\wbsn-data-security_backup_2026_02_22_010005_0696113.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	Auto_Recon	Feb 22 2026  1:23AM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\FULL\10.181.8.20\Auto_Recon\Auto_Recon_backup_2026_02_22_000003_3667174.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	ClientMerchantOperation	Feb 22 2026  1:23AM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\FULL\10.181.8.20\ClientMerchantOperation\ClientMerchantOperation_backup_2026_02_22_000003_3667174.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	PBCONFIGURATION_VLAN	Feb 22 2026  1:09AM	FULL	ONLINE	Full database	\\10.101.14.22\fpb_backup\10.71.36.41\Audit_Checkdb\10.71.36.41\PBCONFIGURATION_VLAN\PBCONFIGURATION_VLAN_backup_2026_02_22_010003_3754570.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	PBTRANSACTIONINFO	Feb 22 2026  1:09AM	FULL	ONLINE	Full database	\\10.101.14.22\fpb_backup\10.71.36.41\Audit_Checkdb\10.71.36.41\PBTRANSACTIONINFO\PBTRANSACTIONINFO_backup_2026_02_22_010003_3759874.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	ESB_Master	Feb 22 2026  1:06AM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\FULL\10.71.36.11\ESB_Master\ESB_Master_backup_2026_02_22_010002_5628217.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	ESB_MasterUpload	Feb 22 2026  1:06AM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\FULL\10.71.36.11\ESB_MasterUpload\ESB_MasterUpload_backup_2026_02_22_010002_5628217.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	PBCONFIGURATION	Feb 22 2026  1:04AM	FULL	ONLINE	Full database	\\10.101.14.22\fpb_backup\10.71.36.41\Audit_Checkdb\10.71.36.41\PBCONFIGURATION\PBCONFIGURATION_backup_2026_02_22_010003_3754570.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	PBCONFIGURATION_FINACLE	Feb 22 2026  1:04AM	FULL	ONLINE	Full database	\\10.101.14.22\fpb_backup\10.71.36.41\Audit_Checkdb\10.71.36.41\PBCONFIGURATION_FINACLE\PBCONFIGURATION_FINACLE_backup_2026_02_22_010003_3754570.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	PBCONFIGURATION_Merchant	Feb 22 2026  1:04AM	FULL	ONLINE	Full database	\\10.101.14.22\fpb_backup\10.71.36.41\Audit_Checkdb\10.71.36.41\PBCONFIGURATION_Merchant\PBCONFIGURATION_Merchant_backup_2026_02_22_010003_3754570.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	PBMASTER	Feb 22 2026  1:04AM	FULL	ONLINE	Full database	\\10.101.14.22\fpb_backup\10.71.36.41\Audit_Checkdb\10.71.36.41\PBMASTER\PBMASTER_backup_2026_02_22_010003_3754570.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	PBMultilingual	Feb 22 2026  1:04AM	FULL	ONLINE	Full database	\\10.101.14.22\fpb_backup\10.71.36.41\Audit_Checkdb\10.71.36.41\PBMultilingual\PBMultilingual_backup_2026_02_22_010003_3754570.bak
SQL 2016	DBMOCKRESTORE01	10.71.36.130	PBLOGS	Feb 22 2026  1:02AM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\FULL\10.71.36.14\PBLOGS\PBLOGS_backup_2026_02_22_010003_9156204.bak
SQL 2019	DBMOCKRESTORE01\SQL2019	10.71.36.130	PartnerPortalInfo	Nov 30 2025 12:01AM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\10.71.36.120\Full\PartnerPortalInfo\PartnerPortalInfo_backup_2025_11_30_000102_1923882.bak
SQL 2019	DBMOCKRESTORE01\SQL2019	10.71.36.130	PBLOGS_UPI	Mar 16 2026  2:22PM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\FULL\10.71.36.42\PBLOGS_UPI\PBLOGS_UPI_backup_2026_03_16_142213_3341618.bak
SQL 2019	DBMOCKRESTORE01\SQL2019	10.71.36.130	PBCOLA	Mar  4 2026  3:49PM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\FULL\10.71.36.36\PBCOLA\PBCOLA_backup_2026_03_04_154803_3801504.bak
